SID:040,1,NAKAH5,RW03B,NAKAH,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NAKAH5,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2080,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,NAKAH5,RW21B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,NAKAH5,RW21B,D002H,RJ,P,C,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0019,0077,0020,0040,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,NAKAH5,RW21B,NAKAH,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OGIT1E,RW03B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0280,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OGIT1E,RW03B,D033F,RJ,P,C,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0327,0055,0330,0050,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OGIT1E,RW03B,OGITU,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OGIT1E,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2080,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OGIT1E,RW21B, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OGIT1E,RW21B,D033F,RJ,P,C,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0327,0055,0330,0020,B,07000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OGIT1E,RW21B,OGITU,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1E,CVT,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1E,CVT, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OGIT1E,CVT,CVT46,RJ,P,C,E   , ,   ,CF, ,CVT,RJ,D, ,      ,0110,0460,1910,0030,-,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,OGIT1E,CVT,CVT29,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,OGIT1E,CVT,CVT,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1E,IXE,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1E,IXE,IXE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1E,MXT,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1E,MXT,MXT,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1E,OKUJI,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1E,OKUJI,HUC35,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OGIT1E,OKUJI,OKUJI,RJ,E,A,EE  ,L,   ,AF, ,HUC,RJ,D, ,      ,0030,0351,0330,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OGIT1W,RW03B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0280,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OGIT1W,RW03B,D033F,RJ,P,C,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0327,0055,0330,0050,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OGIT1W,RW03B,OGITU,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OGIT1W,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2080,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OGIT1W,RW21B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OGIT1W,RW21B,D033F,RJ,P,C,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0327,0055,0330,0020,B,07000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OGIT1W,RW21B,OGITU,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1W,CVT,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1W,CVT, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OGIT1W,CVT,CVT46,RJ,P,C,E   , ,   ,CF, ,CVT,RJ,D, ,      ,0110,0460,1910,0030,-,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,OGIT1W,CVT,CVT29,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,OGIT1W,CVT,CVT,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1W,IXE,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1W,IXE,IXE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1W,MXT,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1W,MXT,MXT,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OGIT1W,OKUJI,OGITU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OGIT1W,OKUJI,HUC35,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OGIT1W,OKUJI,OKUJI,RJ,E,A,EE  ,L,   ,AF, ,HUC,RJ,D, ,      ,0030,0351,0330,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GOT1,ALL,GOT,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,GOT1,ALL,UGSIX,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GOT1,ALL,D041Z,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,0410,0260,0350,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GOT1,ALL,TAIYO,RJ,P,C,EE  ,R,   ,AF, ,HUC,RJ,D, ,      ,0809,0260,0410,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TATSU,ALL,TATSU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,TATSU,ALL,YAMAD,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TATSU,ALL,NAKAH,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D03L,NAKAH,NAKAH,RJ,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,04000,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03L,NAKAH,HUC,RJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03L,NAKAH,D116K,RJ,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,05000,04000,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D03L,NAKAH,D116M,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D03L,NAKAH,D138M,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1380,0130,1160,    ,-,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D03L,NAKAH,D166M,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1660,0130,1380,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D03L,NAKAH,CD03,RJ,P,C,EE B,R,   ,AF, ,HUC,RJ,D, ,      ,2038,0130,1660,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D03L, ,CD03,RJ,P,C,E  I, ,   ,IF, ,HUC,RJ,D, ,      ,2038,0130,    ,    , ,01500,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03L, ,FD03,RJ,P,C,E  F, ,   ,CF, ,HUC,RJ,D, ,      ,2038,0060,0240,0069,+,01500,     ,     , ,   ,    ,   ,HUC,RJ,D, ,A,0, ,S;
APPCH:030,D,D03L, ,RW03L,RJ,P,G,G  M, ,   ,CF, ,HUC,RJ,D, ,      ,2029,0010,0240,0050, ,00157,     ,     , ,   ,-275,   , , , , , ,0, ,S;
APPCH:040,D,D03L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0240,    ,+,00610,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D03L, ,NAKAH,RJ,E,A,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0019,0150,0020,0150,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D03L, ,NAKAH,RJ,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1820,0050,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D03R,NAKAH,NAKAH,RJ,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,04000,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03R,NAKAH,HUC,RJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03R,NAKAH,D116K,RJ,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,05000,04000,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D03R,NAKAH,D116M,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D03R,NAKAH,D138M,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1380,0130,1160,    ,-,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D03R,NAKAH,D166M,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1660,0130,1380,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D03R,NAKAH,CD03,RJ,P,C,EE B,R,   ,AF, ,HUC,RJ,D, ,      ,2038,0130,1660,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D03R, ,CD03,RJ,P,C,E  I, ,   ,IF, ,HUC,RJ,D, ,      ,2038,0130,    ,    , ,01500,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03R, ,FD03,RJ,P,C,E  F, ,   ,CF, ,HUC,RJ,D, ,      ,2038,0060,0240,0069,+,01500,     ,     , ,   ,    ,   ,HUC,RJ,D, ,A,0, ,S;
APPCH:030,D,D03R, ,RW03R,RJ,P,G,G  M, ,   ,CF, ,HUC,RJ,D, ,      ,1968,0011,0240,0050, ,00161,     ,     , ,   ,-275,   , , , , , ,0, ,S;
APPCH:040,D,D03R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0240,    ,+,00610,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D03R, ,NAKAH,RJ,E,A,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0019,0150,0020,0150,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D03R, ,NAKAH,RJ,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1820,0050,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D21L,NAKAH,NAKAH,RJ,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,04000,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D21L,NAKAH,D038O,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,0379,0150,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D21L,NAKAH,CF21,RJ,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D21L, ,CF21,RJ,P,C,E  I, ,   ,IF, ,HUC,RJ,D, ,      ,0379,0110,    ,    ,+,02000,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D21L, ,FD21L,RJ,P,C,E  F, ,   ,CF, ,HUC,RJ,D, ,      ,0379,0055,2180,0055,+,01639,     ,     , ,   ,    ,   ,HUC,RJ,D, ,A,0, ,S;
APPCH:030,D,D21L, ,MD21L,RJ,P,C,E  M, ,   ,CF, ,HUC,RJ,D, ,      ,0379,0010,2180,0045, ,00317,     ,     , ,   ,-275,   , , , , , ,0, ,S;
APPCH:040,D,D21L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00610,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D21L, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D21L, ,NAKAH,RJ,E,A,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0019,0150,0020,0110, ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D21L, ,NAKAH,RJ,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1820,0050,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D21R,NAKAH,NAKAH,RJ,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,04000,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D21R,NAKAH,D032O,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,0326,0150,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D21R,NAKAH,CD21R,RJ,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D21R, ,CD21R,RJ,P,C,E  I, ,   ,IF, ,HUC,RJ,D, ,      ,0326,0110,    ,    ,+,02000,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D21R, ,FD21R,RJ,P,C,E  F, ,   ,CF, ,HUC,RJ,D, ,      ,0326,0055,2120,0055,+,01643,     ,     , ,   ,    ,   ,HUC,RJ,D, ,A,0, ,S;
APPCH:030,D,D21R, ,MD21R,RJ,P,C,E  M, ,   ,CF, ,HUC,RJ,D, ,      ,0326,0010,2120,0045, ,00322,     ,     , ,   ,-275,   , , , , , ,0, ,S;
APPCH:040,D,D21R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2120,    ,+,00610,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D21R, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D21R, ,NAKAH,RJ,E,A,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0019,0150,0020,0110, ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D21R, ,NAKAH,RJ,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1820,0050,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,I03RX,NAKAH,NAKAH,RJ,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,04000,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I03RX,NAKAH,HUC,RJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I03RX,NAKAH,D115J,RJ,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,05000,04000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I03RX,NAKAH,D115L,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I03RX,NAKAH,D139L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1390,0120,1150,    ,-,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,I03RX,NAKAH,D159L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1591,0120,1390,    ,-,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,I03RX,NAKAH,D197L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1971,0120,1590,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,I03RX,NAKAH, , , , , E  , ,   ,VI, ,IHY,RJ,P,I,      ,    ,    ,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I03RX, ,BUVDI,RJ,P,C,E  I, ,   ,IF, ,IHY,RJ,P,I,      ,2079,0127,    ,    ,I,01500,01500,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I03RX, ,OVGOB,RJ,P,C,E  F, ,   ,CF, ,IHY,RJ,P,I,      ,2078,0062,0280,0064,H,01500,01500,     , ,   ,-275,   ,HUC,RJ,D, ,A,0,D,S;
APPCH:030,I,I03RX, ,RW03R,RJ,P,G,G  M, ,   ,CF, ,IHY,RJ,P,I,      ,2077,0017,0280,0045, ,00161,     ,     , ,   ,-275,   , , , , , ,0,D,S;
APPCH:040,I,I03RX, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0280,    ,+,00600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I03RX, ,NAKAH,RJ,E,A,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0019,0150,0020,0160,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I03RX, ,NAKAH,RJ,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1820,0050,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I03RY,TAIYO,TAIYO,RJ,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I03RY,TAIYO,D081T,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I03RY,TAIYO,D081L,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I03RY,TAIYO,D115L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1149,0120,0810,    ,-,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I03RY,TAIYO,D139L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1390,0120,1150,    ,-,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,I03RY,TAIYO,D159L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1591,0120,1390,    ,-,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,I03RY,TAIYO,D197L,RJ,P,C,E   ,R,   ,AF, ,HUC,RJ,D, ,      ,1971,0120,1590,    , ,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,I03RY,TAIYO, , , , , E  , ,   ,VI, ,IHY,RJ,P,I,      ,    ,    ,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I03RY, ,BUVDI,RJ,P,C,E  I, ,   ,IF, ,IHY,RJ,P,I,      ,2079,0127,    ,    ,I,01500,01500,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I03RY, ,OVGOB,RJ,P,C,E  F, ,   ,CF, ,IHY,RJ,P,I,      ,2078,0062,0280,0064,H,01500,01500,     , ,   ,-275,   ,HUC,RJ,D, ,A,0,D,S;
APPCH:030,I,I03RY, ,RW03R,RJ,P,G,G  M, ,   ,CF, ,IHY,RJ,P,I,      ,2077,0017,0280,0045, ,00161,     ,     , ,   ,-275,   , , , , , ,0,D,S;
APPCH:040,I,I03RY, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0280,    ,+,00600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I03RY, ,TAIYO,RJ,P,C,E   , ,   ,CF, ,HUC,RJ,D, ,      ,0809,0261,0810,0260,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
